epoch,thr_mu,thr_sigma,thr_mu2sigma,val_err_genuine_mean,val_err_fraud_mean,val_err_genuine_median,val_err_fraud_median,val_precision,val_recall,val_f1,val_roc_auc,val_auc_pr,loss_customer,loss_merchant,loss_transaction,train_loss,val_loss
91,0.9994124532986556,0.4671738462202626,1.9337601457391806,0.9994124532986556,1.5399766082036919,0.8988291621208191,1.5805687308311462,0.6163155535634245,0.18318678390620838,0.2824278525213105,0.8184124077524478,0.5315343534505902,1.7188403606414795,3.643691062927246,1.0000585317611694,1.0150971412658691,0.9994124532986556
92,0.9994109098636899,0.4671415802853768,1.9336940704344434,0.9994109098636899,1.540006626185944,0.8988022804260254,1.5806726217269897,0.6163155535634245,0.18318678390620838,0.2824278525213105,0.8184400552795509,0.5315735194098569,1.7187705039978027,3.6436641216278076,1.0000603199005127,1.0150983333587646,0.9994109098636899
93,0.9994094294952027,0.4671105236783431,1.933630476851889,0.9994094294952027,1.5400361819105912,0.8987796306610107,1.5807738304138184,0.6163155535634245,0.18318678390620838,0.2824278525213105,0.8184670568363946,0.5316111547680468,1.7186909914016724,3.6436569690704346,1.0000779628753662,1.0151153802871704,0.9994094294952027
94,0.999407992166372,0.46708012449418546,1.933568241154743,0.999407992166372,1.5400658838039964,0.8988515138626099,1.5808138847351074,0.6164874551971327,0.18332001065814016,0.28260423084822345,0.8184951865341556,0.5316477557701069,1.718623399734497,3.6436500549316406,1.0000598430633545,1.0150970220565796,0.999407992166372
95,0.9994065965735913,0.46705028573044804,1.9335071680344873,0.9994065965735913,1.5400931369915283,0.8988290727138519,1.5808088183403015,0.6166592028660994,0.18345323741007194,0.2827805729541021,0.8185232839334037,0.5316830140225759,1.7185516357421875,3.6437108516693115,1.0000413656234741,1.0150786638259888,0.9994065965735913
96,0.9994052446789793,0.4670211025835517,1.9334474498460827,0.9994052446789793,1.540120611850211,0.8987863957881927,1.5808020234107971,0.6168307967770814,0.18358646416200372,0.2829568788501027,0.8185509337675434,0.5317192502600943,1.718475341796875,3.643646001815796,1.000062108039856,1.0150984525680542,0.9994052446789793
97,0.9994039535140565,0.46699266226629066,1.9333892780466377,0.9994039535140565,1.5401484914344372,0.8987395167350769,1.580794334411621,0.6168307967770814,0.18358646416200372,0.2829568788501027,0.8185779583947536,0.5317548017373224,1.7184116840362549,3.6436767578125,1.0000354051589966,1.0150717496871948,0.9994039535140565
98,0.9994026937770936,0.46696410752646245,1.9333309088300186,0.9994026937770936,1.5401740302936,0.8986809849739075,1.5807809829711914,0.6176207513416816,0.1839861444177991,0.283514678710737,0.8186047984590323,0.5317879669073848,1.7183367013931274,3.6436610221862793,1.0000518560409546,1.015087604522705,0.9994026937770936
99,0.9994015092684422,0.4669360433374876,1.9332735959434175,0.9994015092684422,1.5401992076894235,0.8987075388431549,1.5807675123214722,0.6176207513416816,0.1839861444177991,0.283514678710737,0.8186321783698851,0.5318223095763862,1.7182676792144775,3.6436829566955566,1.0000498294830322,1.0150853395462036,0.9994015092684422
100,0.9994003480678203,0.4669081108664951,1.9332165698008104,0.9994003480678203,1.5402228978199226,0.8987032175064087,1.5807496309280396,0.6176207513416816,0.1839861444177991,0.283514678710737,0.8186591591633992,0.5318559823110003,1.7182064056396484,3.643673896789551,1.0000272989273071,1.015062689781189,0.9994003480678203
